Entrez Gene	ID	C_adj.P.Val	C_P.Value	C_t	C_B	C_logFC	B_adj.P.Val	B_P.Value	B_t	B_B	B_logFC
140862	ISM1	0.00203	0.000306	3.696842	-0.13203	0.7694648	0.00331	0.000553	3.5833797	-0.69627	0.89737992
145501	ISM2	0.559	0.423	-0.804036	-6.26881	-0.0499173	0.824	0.733	0.3428698	-6.59678	0.02162319
51015	ISOC1	0.474	0.336	0.966061	-6.12789	0.0733592	0.0934	0.0375	-2.1117871	-4.49167	-0.20759524
79763	ISOC2	0.903	0.852	-0.186532	-6.57026	-0.0130192	0.949	0.915	-0.1067946	-6.64955	-0.0110911
91464	ISX	0.685	0.566	-0.574621	-6.42453	-0.1207915	0.213	0.111	-1.6111653	-5.3828	-0.38348033
57461	ISY1	0.639	0.511	-0.659557	-6.37288	-0.033809	0.375	0.237	1.1894646	-5.9571	0.07060455
51477	ISYNA1	2.02e-06	5.62e-08	-5.718987	7.99875	-0.5359183	3.37e-05	1.92e-06	-5.0980938	4.65958	-0.50844513
83737	ITCH	0.000579	6.46e-05	4.111422	1.31642	0.180423	2.65e-05	1.43e-06	5.1708186	4.94469	0.31415528
81533	ITFG1	0.665	0.541	-0.612426	-6.40241	-0.0515378	0.76	0.648	0.458107	-6.55096	0.0432588
55846	ITFG2	0.0166	0.0043	-2.899843	-2.54796	-0.1622963	0.00724	0.00145	-3.2868867	-1.58863	-0.21793271
	ITFG3	0.319	0.194	1.305631	-5.75023	0.1068282	0.259	0.143	1.4759418	-5.58493	0.13201035
3672	ITGA1	0.000333	3.23e-05	4.286691	1.96556	0.677847	0.0232	0.00633	2.7967424	-2.92898	0.55685507
8515	ITGA10	0.143	0.0673	1.843054	-4.92857	0.1325095	0.123	0.0534	1.9578571	-4.78915	0.31099586
22801	ITGA11	0.00265	0.000427	3.603083	-0.44202	0.7430604	3.83e-08	4.44e-10	7.0106043	12.72374	1.63820807
3673	ITGA2	4.49e-10	1.68e-12	7.702407	18.01934	1.0530787	1.74e-09	9.7e-12	7.8313327	16.42512	1.35504451
3674	ITGA2B	9.27e-05	6.47e-06	-4.676021	3.4816	-0.3620758	0.00231	0.000355	-3.7145234	-0.28327	-0.36915321
3675	ITGA3	4.48e-07	8.68e-09	6.098578	9.78812	0.8585547	5.26e-10	1.94e-12	8.1720325	17.98308	1.53831056
3676	ITGA4	0.0134	0.00327	2.98891	-2.30331	0.2510137	0.0109	0.00242	3.1225864	-2.05727	0.31595963
3678	ITGA5	0.773	0.673	-0.422454	-6.49934	-0.045858	0.0225	0.00608	2.8106724	-2.89334	0.37209627
3655	ITGA6	0.00016	1.28e-05	4.51333	2.83595	0.5721745	0.0121	0.0028	3.0747537	-2.19011	0.55737681
3679	ITGA7	0.135	0.0627	-1.87509	-4.87108	-0.4351992	0.0057	0.00108	-3.3790492	-1.31756	-0.89857557
8516	ITGA8	0.537	0.4	-0.84482	-6.23574	-0.1618141	0.132	0.059	-1.9127501	-4.87243	-0.42066149
3680	ITGA9	0.968	0.951	0.062061	-6.58555	0.0049109	0.07	0.026	-2.2642212	-4.17712	-0.19553313
3681	ITGAD	0.484	0.347	0.944205	-6.14839	0.0541807	0.576	0.432	0.7901987	-6.34573	0.05666356
3682	ITGAE	0.108	0.0468	-2.00426	-4.62973	-0.2783478	0.0477	0.0158	-2.4602696	-3.74411	-0.42313354
3683	ITGAL	0.903	0.852	0.187098	-6.57016	0.0144631	0.809	0.712	0.3699969	-6.58718	0.03958489
3684	ITGAM	0.0833	0.0334	2.146436	-4.34652	0.3148295	0.00779	0.0016	3.256481	-1.67679	0.55272567
3685	ITGAV	0.0662	0.025	2.263502	-4.09967	0.2437961	0.333	0.202	1.285029	-5.8415	0.22388095
3687	ITGAX	0.74	0.632	0.479741	-6.47385	0.0543634	0.19	0.0948	1.6884857	-5.25973	0.24817805
3688	ITGB1	0.153	0.0734	1.802958	-4.99919	0.2630547	0.000248	2.22e-05	4.4791123	2.32694	0.74614389
9270	ITGB1BP1	0.429	0.292	1.058303	-6.03629	0.1080355	0.293	0.169	1.3854415	-5.71079	0.1740528
	ITGB1BP2	0.186	0.0946	1.682233	-5.20282	0.2351011	0.476	0.33	0.9795379	-6.18055	0.1518882
	ITGB1BP3	0.214	0.114	-1.589157	-5.35054	-0.1058394	0.308	0.182	-1.3462988	-5.76286	-0.11292029
3689	ITGB2	0.0101	0.00227	3.106261	-1.97098	0.6644282	0.00156	0.000219	3.8544485	0.16922	1.02761594
3690	ITGB3	0.402	0.266	1.11592	-5.9749	0.0653478	0.00622	0.00121	3.3452123	-1.41776	0.27356211
23421	ITGB3BP	0.933	0.897	0.129407	-6.57918	0.0142906	0.85	0.766	-0.298244	-6.611	-0.03767909
3691	ITGB4	3.75e-05	2.11e-06	4.934474	4.54172	0.8446496	2.44e-07	4.58e-09	6.497995	10.46719	1.30072153
3693	ITGB5	0.149	0.0706	1.820891	-4.96779	0.2831357	0.00114	0.000148	3.9652888	0.53603	0.69156729
3694	ITGB6	1.26e-08	9.59e-11	6.965951	14.11972	1.3452404	2.2e-07	3.91e-09	6.5333475	10.62107	1.5473354
100505984	ITGB6	1.26e-08	9.59e-11	6.965951	14.11972	1.3452404	2.2e-07	3.91e-09	6.5333475	10.62107	1.5473354
3695	ITGB7	0.0153	0.00385	-2.936219	-2.44884	-0.3248487	0.048	0.0159	-2.4572289	-3.75106	-0.34003106
3696	ITGB8	0.808	0.719	-0.360436	-6.5233	-0.0336351	0.174	0.0846	-1.7443525	-5.16745	-0.1821501
9358	ITGBL1	0.0545	0.0195	2.361004	-3.88475	0.5969335	0.0324	0.00965	2.645271	-3.30694	0.70798137
3697	ITIH1	0.000641	7.32e-05	-4.079096	1.19903	-0.4664259	0.0149	0.00363	-2.9884236	-2.42567	-0.45590373
3698	ITIH2	0.203	0.106	-1.624554	-5.29532	-0.1425456	0.372	0.234	-1.1971059	-5.94817	-0.15679917
3699	ITIH3	0.616	0.485	-0.700303	-6.34559	-0.0956625	0.139	0.0628	-1.8839965	-4.92458	-0.35214079
3700	ITIH4	0.000425	4.38e-05	-4.210062	1.67913	-1.1926885	0.00331	0.000553	-3.5835817	-0.69564	-1.23869772
80760	ITIH5	0.0753	0.0295	-2.197898	-4.23952	-0.2388005	0.0182	0.00465	-2.9037245	-2.65146	-0.38411077
	ITIH5L	0.3	0.178	-1.35175	-5.6904	-0.1091055	0.444	0.3	-1.0420494	-6.11842	-0.10418944
3702	ITK	0.174	0.0873	1.721337	-5.13834	0.2545156	0.424	0.281	1.0857239	-6.07279	0.21787785
55600	ITLN1	0.12	0.0536	1.945231	-4.74192	0.8026144	0.477	0.331	-0.9766841	-6.1833	-0.35523188
142683	ITLN2	1.54e-05	6.89e-07	-5.184701	5.60665	-1.1724673	0.000245	2.19e-05	-4.4828101	2.34034	-1.27588199
9452	ITM2A	0.0243	0.00696	-2.736423	-2.97963	-0.4710874	0.000431	4.46e-05	-4.2943376	1.66648	-0.89297619
9445	ITM2B	0.0202	0.00549	2.817818	-2.76744	0.3486503	0.455	0.31	1.0207165	-6.14005	0.15132919
81618	ITM2C	0.469	0.33	0.976564	-6.11788	0.0925144	0.767	0.657	0.446128	-6.55633	0.05306729
3704	ITPA	0.107	0.0462	2.00993	-4.61879	0.1627121	0.0766	0.0292	2.2167488	-4.27718	0.21228054
3705	ITPK1	0.217	0.116	-1.581171	-5.36284	-0.1084147	0.000646	7.38e-05	-4.1581327	1.19123	-0.31837474
3706	ITPKA	0.00249	0.000395	3.624926	-0.37039	0.6701707	0.152	0.0706	1.8301766	-5.02024	0.36920704
3707	ITPKB	0.324	0.199	-1.291397	-5.76828	-0.1240574	0.516	0.368	-0.9039322	-6.25067	-0.10567391
80271	ITPKC	0.338	0.21	1.258526	-5.80923	0.1359901	0.0662	0.0241	2.2951999	-4.11081	0.32723395
3708	ITPR1	0.232	0.127	-1.534581	-5.43338	-0.2175766	0.0376	0.0117	-2.5741094	-3.47832	-0.46200311
3709	ITPR2	0.71	0.595	0.532464	-6.44753	0.0465644	0.715	0.591	-0.5399709	-6.51043	-0.05854658
3710	ITPR3	1.34e-06	3.38e-08	5.823885	8.48613	0.7379044	4.17e-07	8.81e-09	6.3523571	9.83634	0.8578147
85450	ITPRIP	0.722	0.611	-0.509587	-6.45929	-0.0642571	0.0578	0.0202	2.3649884	-3.95851	0.38009938
150771	ITPRIPL1	0.183	0.0928	-1.691516	-5.18764	-0.0734875	0.653	0.518	0.6494678	-6.44591	0.04586335
162073	ITPRIPL2	0.00896	0.00196	3.151235	-1.84064	0.2715103	0.000509	5.5e-05	4.2381382	1.46916	0.39517909
6453	ITSN1	0.0287	0.00857	2.663771	-3.16427	0.2457702	0.128	0.0563	1.9336653	-4.83404	0.18763354
50618	ITSN2	0.177	0.0889	-1.712356	-5.15328	-0.117549	0.136	0.0614	-1.8943925	-4.90581	-0.14515114
3712	IVD	0.000727	8.51e-05	-4.040056	1.05824	-0.2343413	0.00779	0.0016	-3.2565205	-1.67667	-0.28417184
3713	IVL	0.933	0.897	0.130113	-6.57909	0.0065454	0.00318	0.000526	3.5983322	-0.64974	0.64000932
10625	IVNS1ABP	0.03	0.00908	2.643584	-3.21478	0.2653615	0.0415	0.0132	2.528571	-3.58589	0.34602174
55677	IWS1	0.000225	1.97e-05	4.409567	2.4332	0.3672423	2.39e-05	1.25e-06	5.2024177	5.06924	0.46713458
389434	IYD	1.61e-05	7.28e-07	5.172801	5.55517	1.0139734	0.632	0.493	0.6876901	-6.42062	0.14009731
284359	IZUMO1	0.00635	0.00128	-3.282907	-1.44968	-0.2721026	0.0324	0.00967	-2.6447516	-3.30821	-0.26210766
182	JAG1	0.000214	1.85e-05	4.424752	2.49169	0.4914411	0.24	0.13	1.5300034	-5.50613	0.26993996
3714	JAG2	0.457	0.318	-1.001076	-6.09409	-0.0744795	0.2	0.101	1.6547664	-5.31407	0.18871118
84522	JAGN1	0.0045	0.00083	-3.411679	-1.054	-0.2396363	5.93e-08	7.57e-10	-6.8942191	12.20693	-0.59998447
3716	JAK1	0.633	0.504	-0.67024	-6.36588	-0.0530751	0.859	0.778	-0.2827262	-6.61548	-0.02971222
3717	JAK2	0.028	0.0083	2.674972	-3.1361	0.2737822	0.732	0.612	-0.5091843	-6.52645	-0.06091615
3718	JAK3	0.27	0.155	-1.428525	-5.58633	-0.1398569	0.486	0.339	-0.9611623	-6.1981	-0.11566874
152789	JAKMIP1	0.913	0.867	-0.167392	-6.57361	-0.0270272	0.0495	0.0166	-2.4416007	-3.7867	-0.47931988
9832	JAKMIP2	0.532	0.395	0.853692	-6.22833	0.0591726	0.795	0.694	-0.3941199	-6.57802	-0.03282712
282973	JAKMIP3	0.518	0.379	-0.882108	-6.20409	-0.107752	0.85	0.766	-0.2982618	-6.61099	-0.05842029
58494	JAM2	0.0333	0.0103	-2.597078	-3.3298	-0.4290249	0.00203	3e-04	-3.7639953	-0.12466	-0.81767909
83700	JAM3	0.571	0.436	0.781559	-6.28634	0.0842404	0.687	0.558	-0.5880312	-6.48356	-0.07975983
	JARID1A	0.622	0.492	0.689427	-6.35304	0.0550941	0.183	0.0903	1.7124606	-5.22047	0.15713251
	JARID1B	0.00188	0.000278	3.722493	-0.04607	0.2523436	0.000465	4.91e-05	4.2687234	1.57634	0.37421739
	JARID1C	0.173	0.0862	1.727156	-5.12863	0.1821173	0.263	0.147	1.4639182	-5.60209	0.1521118
	JARID1D	0.254	0.143	-1.471846	-5.52514	-0.272843	0.37	0.233	-1.2013127	-5.94324	-0.27375259
3720	JARID2	0.654	0.528	0.632503	-6.3901	0.060706	0.00632	0.00124	3.3376966	-1.4399	0.38075569
221895	JAZF1	0.491	0.352	0.933176	-6.15856	0.0974101	0.193	0.0971	-1.6768874	-5.27854	-0.22590683
	JCLN	0.0045	0.00083	-3.4118	-1.05362	-1.0459818	0.000417	4.29e-05	-4.3050635	1.70433	-1.45542961
122953	JDP2	0.697	0.58	-0.554628	-6.43565	-0.0587925	0.62	0.48	-0.7089964	-6.4059	-0.09833437
	JHDM1D	0.603	0.471	0.722779	-6.32985	0.0623035	0.946	0.909	0.1143235	-6.64872	0.01221636
	JMJD1A	0.00138	0.000189	3.828555	0.31456	0.3406919	0.00631	0.00123	3.3390317	-1.43597	0.35900207
	JMJD1B	0.00693	0.00143	3.24831	-1.55375	0.222965	0.762	0.65	0.4551349	-6.5523	0.04221739
221037	JMJD1C	0.029	0.00869	2.658942	-3.17639	0.229847	0.153	0.0712	1.8257608	-5.02797	0.16640269
	JMJD2A	0.583	0.449	0.758238	-6.304	0.0721325	0.924	0.875	0.1579534	-6.64281	0.0185766
	JMJD2C	0.676	0.555	0.591587	-6.41478	0.040352	0.199	0.101	-1.6575765	-5.30958	-0.15895031
	JMJD2D	0.0955	0.04	2.07142	-4.49823	0.1106783	0.00695	0.00138	3.3028542	-1.54209	0.16999896
	JMJD3	0.766	0.665	0.433689	-6.4946	0.0376418	0.384	0.245	1.1713459	-5.97804	0.1102588
65094	JMJD4	0.338	0.211	1.257227	-5.81083	0.0869458	0.0173	0.00436	2.9258572	-2.59298	0.24410248
	JMJD5	0.0141	0.00347	-2.969616	-2.35686	-0.2711777	0.0785	0.0301	-2.2044482	-4.3028	-0.33967702
23210	JMJD6	0.0124	0.00295	-3.022335	-2.2098	-0.2706754	0.529	0.381	-0.879723	-6.27196	-0.09222671
100137047	JMJD7	0.564	0.428	0.795061	-6.27587	0.066614	0.756	0.641	0.4678339	-6.54649	0.05285507
8681	JMJD7-PLA2G4B	0.455	0.317	-1.003522	-6.09168	-0.1565973	0.769	0.659	-0.4424515	-6.55795	-0.09171843
339123	JMJD8	0.568	0.433	-0.786415	-6.28259	-0.0657735	0.758	0.645	-0.46265	-6.54888	-0.04427122
133746	JMY	0.768	0.668	-0.429979	-6.49618	-0.0424998	0.737	0.618	0.4999358	-6.53108	0.05417081
9929	JOSD1	0.814	0.728	0.349094	-6.52727	0.0202434	0.0877	0.0346	2.1461834	-4.42241	0.1419648
126119	JOSD2	0.00392	0.000696	-3.463163	-0.89217	-0.258894	0.428	0.285	-1.0759297	-6.08318	-0.12389752
56704	JPH1	0.0109	0.00252	3.072486	-2.06778	0.1077585	0.351	0.217	1.2434692	-5.89283	0.05352484
57158	JPH2	0.0542	0.0194	-2.363987	-3.87804	-0.2087355	0.363	0.227	-1.2167978	-5.92492	-0.13431159
57338	JPH3	0.365	0.233	-1.196695	-5.88346	-0.0684225	0.32	0.192	-1.3159525	-5.80225	-0.09574224
8629	JRK	0.859	0.789	-0.267981	-6.55198	-0.0117657	0.377	0.239	1.1847671	-5.96256	0.06759627
8690	JRKL	0.00011	8.08e-06	4.623675	3.272	0.4222778	0.0143	0.00344	3.0064038	-2.37706	0.32335404
105372240	JSRP1	0.36	0.229	1.208279	-5.86983	0.1788789	0.5	0.353	-0.9331366	-6.22424	-0.15716253
126306	JSRP1	0.36	0.229	1.208279	-5.86983	0.1788789	0.5	0.353	-0.9331366	-6.22424	-0.15716253
10899	JTB	0.26	0.147	-1.456784	-5.54661	-0.1163677	0.0666	0.0243	-2.2914984	-4.11878	-0.21066563
	JTV1	0.00427	0.000776	3.431468	-0.99204	0.2379304	0.0177	0.00451	2.9145517	-2.6229	0.29489545
	JUB	0.00165	0.000236	3.76781	0.107	0.4642583	0.0193	0.00501	2.8782285	-2.71839	0.51442547
3725	JUN	0.0687	0.0263	-2.244399	-4.14079	-0.3359901	0.000435	4.51e-05	-4.2913764	1.65604	-0.84299586
3726	JUNB	0.428	0.291	1.060548	-6.03396	0.1377279	0.193	0.0969	1.6776172	-5.27736	0.27823395
3727	JUND	0.215	0.114	1.587601	-5.35294	0.2805276	0.604	0.463	0.7376084	-6.38543	0.14951863
3728	JUP	6.01e-05	3.79e-06	4.800725	3.98793	0.7069975	9.98e-05	7.1e-06	4.7726187	3.41111	0.80964079
353219	KAAG1	0.0338	0.0106	-2.589719	-3.34783	-0.178344	0.092	0.0368	-2.1203189	-4.47458	-0.20289234
	KAL1	8.75e-05	6.03e-06	4.692468	3.54782	0.6396661	2.6e-05	1.39e-06	5.1763508	4.96647	0.80273499
8997	KALRN	0.963	0.944	-0.070335	-6.585	-0.0042847	0.508	0.361	-0.9176949	-6.23832	-0.06537164
23189	KANK1	0.000263	2.41e-05	-4.359605	2.24182	-0.4433122	1.33e-06	3.61e-08	-6.0337015	8.47469	-0.7015528
25959	KANK2	0.0373	0.012	-2.543845	-3.45917	-0.2485285	0.0109	0.00243	-3.1216582	-2.05987	-0.39413043
256949	KANK3	3.92e-05	2.23e-06	-4.922482	4.49162	-0.4021372	0.000244	2.19e-05	-4.4831361	2.34152	-0.4804058
163782	KANK4	0.526	0.388	-0.865539	-6.21832	-0.1767455	0.307	0.18	1.3502287	-5.7577	0.32432712
3735	KARS	0.598	0.465	0.731771	-6.32341	0.072539	0.131	0.0584	1.9173778	-4.86397	0.22762319
2648	KAT2A	0.958	0.937	-0.078649	-6.58439	-0.0119882	0.916	0.862	-0.1740993	-6.64015	-0.03533954
8850	KAT2B	0.0172	0.00448	-2.885843	-2.58582	-0.2692672	7.22e-07	1.69e-08	-6.2053395	9.20479	-0.69912319
10524	KAT5	0.109	0.0476	-1.997494	-4.64275	-0.1211	0.2	0.102	-1.653732	-5.31572	-0.12646273
11104	KATNA1	0.412	0.276	1.092571	-6.00017	0.0815977	0.735	0.615	0.505274	-6.52841	0.04932195
84056	KATNAL1	0.771	0.671	0.425093	-6.49824	0.0432949	0.276	0.156	1.4299022	-5.64991	0.17635611
83473	KATNAL2	0.268	0.153	1.435857	-5.5761	0.1019065	0.646	0.509	0.6625266	-6.43743	0.04976087
10300	KATNB1	0.338	0.21	-1.25885	-5.80883	-0.064649	0.969	0.949	0.0647307	-6.65314	0.0043147
81621	KAZALD1	0.946	0.919	-0.10235	-6.58227	-0.0126566	0.446	0.302	-1.0374941	-6.12307	-0.14457246
	KBTBD10	0.54	0.403	0.839011	-6.24055	0.1078138	0.431	0.287	-1.0702093	-6.08921	-0.16560455
9920	KBTBD11	0.0999	0.0425	2.045744	-4.54899	0.2324042	0.048	0.0159	-2.4572198	-3.75108	-0.47899896
25948	KBTBD2	0.365	0.234	1.195091	-5.88534	0.0671019	0.411	0.269	1.1130736	-6.04328	0.07821429
143879	KBTBD3	0.0509	0.0178	-2.396059	-3.80543	-0.1711114	0.00144	0.000197	-3.8842007	0.26696	-0.292353
55709	KBTBD4	0.297	0.177	1.357194	-5.68321	0.0831184	0.208	0.107	1.628726	-5.35533	0.12015631
	KBTBD5	0.582	0.447	-0.762108	-6.30111	-0.0467805	0.255	0.14	-1.4875545	-5.56823	-0.11350311
89890	KBTBD6	0.51	0.372	0.895946	-6.192	0.0892434	0.401	0.26	-1.1345638	-6.0196	-0.1247971
84078	KBTBD7	0.574	0.439	0.776657	-6.29009	0.0795405	0.0966	0.0392	-2.0929064	-4.52926	-0.29260973
84541	KBTBD8	0.00634	0.00128	3.283347	-1.44835	0.2733837	0.228	0.121	1.5642602	-5.45481	0.17219462
56888	KCMF1	0.353	0.223	1.223165	-5.85213	0.0738601	0.751	0.635	0.4760076	-6.54266	0.03356418
3736	KCNA1	0.54	0.402	-0.840234	-6.23954	-0.0270186	0.406	0.264	-1.1246929	-6.03053	-0.03405487
3744	KCNA10	0.0432	0.0144	-2.475367	-3.62198	-0.2442881	0.0978	0.0398	-2.0863856	-4.54217	-0.30565217
3737	KCNA2	0.0746	0.0291	-2.202632	-4.22955	-0.0898767	0.0288	0.00832	-2.6992228	-3.17436	-0.13496273
3738	KCNA3	0.492	0.353	-0.931281	-6.16029	-0.0382054	0.987	0.979	-0.0260003	-6.65488	-0.00164803
3739	KCNA4	0.775	0.677	-0.417521	-6.50139	-0.0314793	0.567	0.421	-0.8077901	-6.33185	-0.06178468
3741	KCNA5	0.41	0.274	-1.098296	-5.99402	-0.1950642	0.0201	0.00525	-2.8621067	-2.76045	-0.61580642
	KCNA6	0.891	0.835	-0.209214	-6.56583	-0.0124837	0.565	0.419	-0.8114944	-6.32889	-0.06175259
3743	KCNA7	0.00279	0.000458	-3.583595	-0.50561	-0.1600122	0.32	0.191	-1.3169682	-5.80095	-0.09059731
7881	KCNAB1	0.00465	0.000866	-3.399057	-1.09336	-0.2761775	0.00256	0.000403	-3.6771698	-0.40201	-0.37667288
8514	KCNAB2	0.448	0.31	-1.018197	-6.07713	-0.0566157	0.535	0.387	0.8693707	-6.28089	0.07201656
9196	KCNAB3	0.708	0.593	-0.535479	-6.44595	-0.0270798	0.815	0.72	0.3591061	-6.59112	0.02486335
3745	KCNB1	0.347	0.218	-1.236102	-5.83657	-0.234843	0.0593	0.0209	-2.3512942	-3.98871	-0.5052764
9312	KCNB2	0.773	0.674	-0.421534	-6.49973	-0.0480794	0.00643	0.00126	-3.3315425	-1.45801	-0.36853313
3746	KCNC1	0.189	0.0965	-1.672425	-5.21877	-0.1032296	0.0212	0.0056	-2.839594	-2.81886	-0.2145766
3747	KCNC2	0.691	0.574	-0.564105	-6.43043	-0.018863	0.361	0.226	-1.2201837	-5.92088	-0.05369358
3748	KCNC3	0.00461	0.000855	-3.402824	-1.08163	-0.3239198	0.249	0.136	-1.5040665	-5.54427	-0.2274265
3749	KCNC4	0.179	0.0903	1.705062	-5.16535	0.0876832	0.951	0.919	-0.1024097	-6.65	-0.00647723
3750	KCND1	0.983	0.974	0.032538	-6.58693	0.0014249	0.737	0.617	0.501296	-6.5304	0.03216874
3751	KCND2	0.0162	0.00417	2.909252	-2.52243	0.2904004	0.00519	0.00096	3.4161544	-1.20679	0.44830745
3752	KCND3	0.037	0.0119	-2.54694	-3.45172	-0.1767545	0.000128	9.84e-06	-4.6897203	3.10072	-0.41282712
3753	KCNE1	0.666	0.543	-0.610265	-6.40371	-0.0298886	0.0308	0.00904	2.6693348	-3.24808	0.24899586
102723475	KCNE1	0.666	0.543	-0.610265	-6.40371	-0.0298886	0.0308	0.00904	2.6693348	-3.24808	0.24899586
	KCNE1L	0.109	0.0473	-2.000371	-4.63722	-0.1339168	0.584	0.441	-0.773757	-6.35843	-0.07474948
9992	KCNE2	0.788	0.692	0.396625	-6.50978	0.0757132	0.281	0.16	-1.4164828	-5.66848	-0.25424638
10008	KCNE3	3.92e-08	4.03e-10	6.695728	12.737	1.4469595	0.959	0.932	-0.085565	-6.65158	-0.02160455
23704	KCNE4	0.934	0.9	-0.126435	-6.57955	-0.025862	0.525	0.378	-0.8866771	-6.2659	-0.23943478
3754	KCNF1	0.0529	0.0188	-2.375911	-3.85115	-0.1585059	0.0823	0.0319	-2.1799154	-4.35352	-0.19840166
3755	KCNG1	0.00777	0.00165	-3.20554	-1.68108	-0.276164	0.0638	0.0229	-2.3146378	-4.06879	-0.24407453
26251	KCNG2	0.685	0.567	0.574335	-6.42469	0.0180011	0.567	0.421	0.8077343	-6.33189	0.02516356
170850	KCNG3	0.852	0.78	0.280444	-6.54861	0.0233407	0.00264	0.00042	-3.6652058	-0.43986	-0.3236501
93107	KCNG4	0.0845	0.0341	-2.138597	-4.36261	-0.1859859	0.145	0.0667	-1.8564422	-4.97387	-0.17796066
3756	KCNH1	0.00572	0.00112	-3.322496	-1.32943	-0.2399016	0.0486	0.0162	-2.4505766	-3.76626	-0.2328323
3757	KCNH2	0.282	0.164	-1.397766	-5.6287	-0.1652271	0.000456	4.8e-05	-4.2746877	1.5973	-0.56507453
23416	KCNH3	0.014	0.00345	-2.971968	-2.35035	-0.2737885	0.124	0.0539	-1.9535598	-4.79716	-0.25389855
23415	KCNH4	0.0176	0.00462	-2.875566	-2.61351	-0.2655329	0.138	0.0621	-1.8893057	-4.91501	-0.24876501
27133	KCNH5	0.382	0.248	-1.159812	-5.92599	-0.0381904	0.169	0.0809	-1.7654348	-5.1319	-0.0592588
81033	KCNH6	0.283	0.165	-1.39367	-5.63427	-0.2297102	0.00172	0.000246	-3.8209233	0.05972	-0.65974327
90134	KCNH7	0.0693	0.0266	-2.239952	-4.15031	-0.0832619	0.7	0.573	-0.5653423	-6.49653	-0.03787681
131096	KCNH8	0.0213	0.00588	2.794628	-2.82846	0.3969726	0.767	0.657	-0.4460822	-6.55635	-0.07910973
30820	KCNIP1	0.356	0.226	-1.216592	-5.85997	-0.1811593	0.144	0.0658	-1.8624994	-4.9631	-0.3181501
30819	KCNIP2	0.8	0.708	0.375659	-6.51777	0.0181653	0.47	0.324	0.9908199	-6.16962	0.05388509
30818	KCNIP3	0.0601	0.0221	-2.312358	-3.99303	-0.2180027	0.0666	0.0243	-2.2914715	-4.11883	-0.27086335
80333	KCNIP4	0.68	0.56	-0.583467	-6.41948	-0.0323474	0.851	0.767	-0.296611	-6.61148	-0.01753002
3758	KCNJ1	0.917	0.873	-0.160267	-6.57476	-0.0066072	0.601	0.459	0.7434733	-6.38114	0.04413458
3766	KCNJ10	0.112	0.0493	-1.981975	-4.67246	-0.0961857	0.314	0.187	-1.330165	-5.78391	-0.09219151
3767	KCNJ11	0.688	0.57	0.568718	-6.42785	0.0357364	0.903	0.843	-0.1980237	-6.63572	-0.01479089
3768	KCNJ12	0.583	0.449	-0.758595	-6.30374	-0.0778812	0.53	0.382	0.8778323	-6.2736	0.10718841
3769	KCNJ13	0.0514	0.0181	-2.390169	-3.81883	-0.3473778	0.39	0.25	-1.1577363	-5.99357	-0.24286439
3770	KCNJ14	0.601	0.468	0.727116	-6.32675	0.1029217	0.261	0.145	1.468888	-5.59501	0.24948758
3772	KCNJ15	0.0218	0.00606	-2.784051	-2.85614	-0.8089327	0.00837	0.00176	-3.2259336	-1.7647	-1.06513147
3773	KCNJ16	0.0116	0.00271	-3.049624	-2.13278	-1.4420418	0.000138	1.08e-05	-4.6653063	3.00992	-2.48629607
3759	KCNJ2	0.0427	0.0142	2.480308	-3.61037	0.2971057	0.0111	0.0025	3.1121326	-2.08645	0.44495549
3760	KCNJ3	0.0439	0.0148	-2.465993	-3.64395	-0.3232317	8.37e-06	3.46e-07	-5.5103559	6.30302	-0.80549896
3761	KCNJ4	0.259	0.147	-1.457948	-5.54496	-0.0576469	0.838	0.751	0.3178192	-6.60501	0.01661801
3762	KCNJ5	0.000955	0.000119	-3.951263	0.74209	-0.6511205	0.00537	0.001	-3.4019	-1.24946	-0.71686439
3763	KCNJ6	0.789	0.694	-0.393664	-6.51094	-0.0619512	0.0645	0.0233	-2.3080633	-4.08304	-0.39673395
3764	KCNJ8	1.03e-05	4.22e-07	-5.291985	6.07438	-0.8567341	1.04e-05	4.5e-07	-5.4479453	6.05012	-1.05690166
3765	KCNJ9	0.706	0.591	-0.538829	-6.44417	-0.014027	0.972	0.953	-0.0591288	-6.65348	-0.00176812
3775	KCNK1	4.25e-10	1.51e-12	7.72182	18.12447	1.4579443	0.000119	8.95e-06	4.7138694	3.19081	1.14328778
54207	KCNK10	0.45	0.312	1.01399	-6.08132	0.065725	0.0179	0.00457	-2.9099945	-2.63493	-0.22258592
56660	KCNK12	0.0223	0.00626	-2.773013	-2.88493	-0.1671855	0.423	0.28	-1.0865384	-6.07192	-0.09561594
56659	KCNK13	0.295	0.175	1.362308	-5.67642	0.0972687	0.115	0.0491	1.994693	-4.71983	0.1649617
60598	KCNK15	0.204	0.107	-1.622132	-5.29913	-0.1192507	0.071	0.0265	-2.2571313	-4.19219	-0.22975259
83795	KCNK16	0.000579	6.46e-05	-4.111109	1.31527	-0.3095179	0.000159	1.28e-05	-4.622106	2.84995	-0.45578054
89822	KCNK17	0.309	0.185	-1.330443	-5.71829	-0.1876363	6.22e-05	4.02e-06	-4.9156151	3.95392	-0.71812733
338567	KCNK18	0.516	0.378	0.884645	-6.20189	0.019202	0.35	0.216	1.246287	-5.8894	0.03229607
